Frame,x_tip,y_tip,angle
17703,-1.0,-1.0,-1.0
17704,-1.0,-1.0,-1.0
17705,-1.0,-1.0,-1.0
17706,-1.0,-1.0,-1.0
17707,-1.0,-1.0,-1.0
17708,-1.0,-1.0,-1.0
17709,-1.0,-1.0,-1.0
17710,-1.0,-1.0,-1.0
17711,-1.0,-1.0,-1.0
17712,-1.0,-1.0,-1.0
17713,-1.0,-1.0,-1.0
17714,-1.0,-1.0,-1.0
17715,-1.0,-1.0,-1.0
17716,-1.0,-1.0,-1.0
17717,-1.0,-1.0,-1.0
17718,-1.0,-1.0,-1.0
17719,612.3496919612738,64.32927834643414,14.419911101099132
17720,612.3496919612738,64.32927834643414,14.419911101099132
17721,612.3496919612738,64.32927834643414,14.419911101099132
17722,553.6641208968888,83.28294192056033,15.859140272106124
17723,553.6641208968888,83.28294192056033,15.859140272106124
17724,553.6641208968888,83.28294192056033,15.859140272106124
17725,485.9727080616845,105.83510681585376,17.175846192019424
17726,485.9727080616845,105.83510681585376,17.175846192019424
17727,485.9727080616845,105.83510681585376,17.175846192019424
17728,485.9727080616845,105.83510681585376,17.175846192019424
17729,461.7989208127558,113.20935082230459,17.102192768793415
17730,461.7989208127558,113.20935082230459,17.102192768793415
17731,461.7989208127558,113.20935082230459,17.102192768793415
17732,461.7989208127558,113.20935082230459,17.102192768793415
17733,450.3488798196623,117.57338109681893,17.24898280606904
17734,450.3488798196623,117.57338109681893,17.24898280606904
17735,450.3488798196623,117.57338109681893,17.24898280606904
17736,450.3488798196623,117.57338109681893,17.24898280606904
17737,451.24778412890856,118.12868741088032,17.364858307371673
17738,451.24778412890856,118.12868741088032,17.364858307371673
17739,451.24778412890856,118.12868741088032,17.364858307371673
17740,451.24778412890856,118.12868741088032,17.364858307371673
17741,451.24778412890856,118.12868741088032,17.364858307371673
17742,451.38548790238514,117.8836870637391,17.302626698508575
17743,451.38548790238514,117.8836870637391,17.302626698508575
17744,451.38548790238514,117.8836870637391,17.302626698508575
17745,451.332974438149,117.80771284736771,17.301515763133935
17746,451.332974438149,117.80771284736771,17.301515763133935
17747,451.332974438149,117.80771284736771,17.301515763133935
17748,436.89818922980453,121.93426485584136,17.43494185394554
17749,436.89818922980453,121.93426485584136,17.43494185394554
17750,436.89818922980453,121.93426485584136,17.43494185394554
17751,436.89818922980453,121.93426485584136,17.43494185394554
17752,417.65278411444706,129.01373386771945,17.684568732127392
17753,417.65278411444706,129.01373386771945,17.684568732127392
17754,417.65278411444706,129.01373386771945,17.684568732127392
17755,405.8304837504873,132.59819188749276,17.717680958395313
17756,405.8304837504873,132.59819188749276,17.717680958395313
17757,405.8304837504873,132.59819188749276,17.717680958395313
17758,399.9075669310959,134.3403593730927,17.68357284055693
17759,399.9075669310959,134.3403593730927,17.68357284055693
17760,399.9075669310959,134.3403593730927,17.68357284055693
17761,399.9075669310959,134.3403593730927,17.68357284055693
17762,394.19546920315156,136.67159842086411,17.672475245524964
17763,394.19546920315156,136.67159842086411,17.672475245524964
17764,394.19546920315156,136.67159842086411,17.672475245524964
17765,394.19546920315156,136.67159842086411,17.672475245524964
17766,388.7629973603295,138.2634198989805,17.7068291935704
17767,388.7629973603295,138.2634198989805,17.7068291935704
17768,388.7629973603295,138.2634198989805,17.7068291935704
17769,388.7629973603295,138.2634198989805,17.7068291935704
17770,383.4661129992912,141.28948267040803,17.89323578032419
17771,383.4661129992912,141.28948267040803,17.89323578032419
17772,383.4661129992912,141.28948267040803,17.89323578032419
17773,383.4661129992912,141.28948267040803,17.89323578032419
17774,378.11401958286444,143.4052063317481,17.99303371274911
17775,378.11401958286444,143.4052063317481,17.99303371274911
17776,378.11401958286444,143.4052063317481,17.99303371274911
17777,378.11401958286444,143.4052063317481,17.99303371274911
17778,368.9287399335687,145.53296178983163,17.98098913701094
17779,368.9287399335687,145.53296178983163,17.98098913701094
17780,368.9287399335687,145.53296178983163,17.98098913701094
17781,361.9393510527311,148.61489446975222,18.038528385621387
17782,361.9393510527311,148.61489446975222,18.038528385621387
17783,361.9393510527311,148.61489446975222,18.038528385621387
17784,356.45030947993047,152.16867178160456,18.368793119077086
17785,356.45030947993047,152.16867178160456,18.368793119077086
17786,356.45030947993047,152.16867178160456,18.368793119077086
17787,356.45030947993047,152.16867178160456,18.368793119077086
17788,353.13185376512007,154.29280958669528,18.438216537719008
17789,353.13185376512007,154.29280958669528,18.438216537719008
17790,348.98143648654286,154.37352198734968,18.395035939140037
17791,348.98143648654286,154.37352198734968,18.395035939140037
17792,348.98143648654286,154.37352198734968,18.395035939140037
17793,349.4680103920735,154.77497379903107,18.409185110189316
17794,349.4680103920735,154.77497379903107,18.409185110189316
17795,349.4680103920735,154.77497379903107,18.409185110189316
17796,348.74795343373773,154.07736320519487,18.242264757388305
17797,348.74795343373773,154.07736320519487,18.242264757388305
17798,348.74795343373773,154.07736320519487,18.242264757388305
17799,348.74795343373773,154.07736320519487,18.242264757388305
17800,350.0381265712443,154.486358534379,18.310219120368703
17801,350.0381265712443,154.486358534379,18.310219120368703
17802,350.0381265712443,154.486358534379,18.310219120368703
17803,350.0381265712443,154.486358534379,18.310219120368703
17804,353.2240349855845,154.26092852519812,18.3817796339595
17805,353.2240349855845,154.26092852519812,18.3817796339595
17806,353.2240349855845,154.26092852519812,18.3817796339595
17807,358.53563698070235,152.0648724091242,18.404624235473708
17808,358.53563698070235,152.0648724091242,18.404624235473708
17809,358.53563698070235,152.0648724091242,18.404624235473708
17810,366.91268383640124,149.98969284379527,18.491729868536428
17811,366.91268383640124,149.98969284379527,18.491729868536428
17812,366.91268383640124,149.98969284379527,18.491729868536428
17813,386.5518789679408,144.34352478108462,18.607022542624474
17814,386.5518789679408,144.34352478108462,18.607022542624474
17815,386.5518789679408,144.34352478108462,18.607022542624474
17816,386.5518789679408,144.34352478108462,18.607022542624474
17817,398.73516707571656,140.68728947795245,18.625251137804224
17818,398.73516707571656,140.68728947795245,18.625251137804224
17819,398.73516707571656,140.68728947795245,18.625251137804224
17820,401.37044008718055,140.32750694123845,18.657757174546354
17821,401.37044008718055,140.32750694123845,18.657757174546354
17822,401.37044008718055,140.32750694123845,18.657757174546354
17823,401.37044008718055,140.32750694123845,18.657757174546354
17824,401.1826322187065,139.667616027057,18.635934597677437
17825,401.1826322187065,139.667616027057,18.635934597677437
17826,401.1826322187065,139.667616027057,18.635934597677437
17827,401.1826322187065,139.667616027057,18.635934597677437
17828,403.4057848621705,138.95893579405083,18.59959777456709
17829,403.4057848621705,138.95893579405083,18.59959777456709
17830,403.4057848621705,138.95893579405083,18.59959777456709
17831,410.5961996338642,136.42497082430054,18.48154972497143
17832,410.5961996338642,136.42497082430054,18.48154972497143
17833,410.5961996338642,136.42497082430054,18.48154972497143
17834,437.9110991916675,127.82152671061515,18.23394923792053
17835,437.9110991916675,127.82152671061515,18.23394923792053
17836,437.9110991916675,127.82152671061515,18.23394923792053
17837,437.9110991916675,127.82152671061515,18.23394923792053
17838,444.4015222690855,125.58059389247765,18.096037610681275
17839,444.4015222690855,125.58059389247765,18.096037610681275
17840,444.4015222690855,125.58059389247765,18.096037610681275
17841,444.4015222690855,125.58059389247765,18.096037610681275
17842,456.85461865228325,121.64363987963088,18.10776629786678
17843,456.85461865228325,121.64363987963088,18.10776629786678
17844,456.85461865228325,121.64363987963088,18.10776629786678
17845,456.85461865228325,121.64363987963088,18.10776629786678
17846,497.5351758600101,108.91231976788922,17.67166221509989
17847,497.5351758600101,108.91231976788922,17.67166221509989
17848,497.5351758600101,108.91231976788922,17.67166221509989
17849,497.5351758600101,108.91231976788922,17.67166221509989
17850,536.2912457103257,97.31537143893378,17.57722692821434
17851,536.2912457103257,97.31537143893378,17.57722692821434
17852,574.5519682211133,86.99882471426871,17.53000060349035
17853,574.5519682211133,86.99882471426871,17.53000060349035
17854,574.5519682211133,86.99882471426871,17.53000060349035
17855,629.6815165725616,70.39997199212584,17.254087989732447
17856,629.6815165725616,70.39997199212584,17.254087989732447
17857,629.6815165725616,70.39997199212584,17.254087989732447
17858,629.6815165725616,70.39997199212584,17.254087989732447
17859,-1.0,-1.0,-1.0
17860,-1.0,-1.0,-1.0
17861,-1.0,-1.0,-1.0
17862,-1.0,-1.0,-1.0
17863,-1.0,-1.0,-1.0
17864,-1.0,-1.0,-1.0
17865,-1.0,-1.0,-1.0
17866,-1.0,-1.0,-1.0
17867,-1.0,-1.0,-1.0
17868,-1.0,-1.0,-1.0
17869,-1.0,-1.0,-1.0
17870,-1.0,-1.0,-1.0
17871,-1.0,-1.0,-1.0
17872,-1.0,-1.0,-1.0
17873,-1.0,-1.0,-1.0
17874,-1.0,-1.0,-1.0
17875,-1.0,-1.0,-1.0
17876,-1.0,-1.0,-1.0
17877,-1.0,-1.0,-1.0
17878,-1.0,-1.0,-1.0
17879,-1.0,-1.0,-1.0
17880,-1.0,-1.0,-1.0
17881,-1.0,-1.0,-1.0
17882,-1.0,-1.0,-1.0
17883,-1.0,-1.0,-1.0
17884,-1.0,-1.0,-1.0
17885,-1.0,-1.0,-1.0
17886,-1.0,-1.0,-1.0
17887,-1.0,-1.0,-1.0
17888,-1.0,-1.0,-1.0
17889,-1.0,-1.0,-1.0
17890,-1.0,-1.0,-1.0
17891,-1.0,-1.0,-1.0
17892,-1.0,-1.0,-1.0
17893,-1.0,-1.0,-1.0
17894,-1.0,-1.0,-1.0
17895,-1.0,-1.0,-1.0
17896,-1.0,-1.0,-1.0
17897,-1.0,-1.0,-1.0
17898,-1.0,-1.0,-1.0
17899,-1.0,-1.0,-1.0
17900,-1.0,-1.0,-1.0
23860,-1.0,-1.0,-1.0
23861,-1.0,-1.0,-1.0
23862,-1.0,-1.0,-1.0
23863,-1.0,-1.0,-1.0
23864,-1.0,-1.0,-1.0
23865,-1.0,-1.0,-1.0
23866,-1.0,-1.0,-1.0
23867,-1.0,-1.0,-1.0
23868,-1.0,-1.0,-1.0
23869,-1.0,-1.0,-1.0
23870,-1.0,-1.0,-1.0
23871,-1.0,-1.0,-1.0
23872,-1.0,-1.0,-1.0
23873,-1.0,-1.0,-1.0
23874,-1.0,-1.0,-1.0
23875,-1.0,-1.0,-1.0
23876,-1.0,-1.0,-1.0
23877,-1.0,-1.0,-1.0
23878,-1.0,-1.0,-1.0
23879,-1.0,-1.0,-1.0
23880,-1.0,-1.0,-1.0
23881,-1.0,-1.0,-1.0
23882,-1.0,-1.0,-1.0
23883,-1.0,-1.0,-1.0
23884,-1.0,-1.0,-1.0
23885,-1.0,-1.0,-1.0
23886,-1.0,-1.0,-1.0
23887,-1.0,-1.0,-1.0
23888,-1.0,-1.0,-1.0
23889,-1.0,-1.0,-1.0
23890,-1.0,-1.0,-1.0
23891,-1.0,-1.0,-1.0
23892,-1.0,-1.0,-1.0
23893,-1.0,-1.0,-1.0
23894,-1.0,-1.0,-1.0
23895,-1.0,-1.0,-1.0
23896,-1.0,-1.0,-1.0
23897,-1.0,-1.0,-1.0
23898,-1.0,-1.0,-1.0
23899,-1.0,-1.0,-1.0
23900,-1.0,-1.0,-1.0
23901,-1.0,-1.0,-1.0
23902,-1.0,-1.0,-1.0
23903,-1.0,-1.0,-1.0
23904,-1.0,-1.0,-1.0
23905,-1.0,-1.0,-1.0
23906,-1.0,-1.0,-1.0
23907,-1.0,-1.0,-1.0
23908,-1.0,-1.0,-1.0
23909,-1.0,-1.0,-1.0
23910,-1.0,-1.0,-1.0
23911,-1.0,-1.0,-1.0
23912,-1.0,-1.0,-1.0
23913,-1.0,-1.0,-1.0
23914,-1.0,-1.0,-1.0
23915,607.2442265810789,80.67905268707696,21.12473172511029
23916,607.2442265810789,80.67905268707696,21.12473172511029
23917,607.2442265810789,80.67905268707696,21.12473172511029
23918,607.2442265810789,80.67905268707696,21.12473172511029
23919,589.8635622800263,89.07528256869135,21.581895951356664
23920,589.8635622800263,89.07528256869135,21.581895951356664
23921,589.8635622800263,89.07528256869135,21.581895951356664
23922,589.5881635155638,88.79185950881208,21.53868894540267
23923,589.5881635155638,88.79185950881208,21.53868894540267
23924,589.5881635155638,88.79185950881208,21.53868894540267
23925,589.5881635155638,88.79185950881208,21.53868894540267
23926,591.6105352230467,88.02005657229226,21.616188976241894
23927,591.6105352230467,88.02005657229226,21.616188976241894
23928,591.6105352230467,88.02005657229226,21.616188976241894
23929,592.3726654668274,89.82999845410541,22.060455307391237
23930,592.3726654668274,89.82999845410541,22.060455307391237
23931,592.3726654668274,89.82999845410541,22.060455307391237
23932,592.3726654668274,89.82999845410541,22.060455307391237
23933,592.2304466288986,89.20746212004214,22.069918506792167
23934,592.2304466288986,89.20746212004214,22.069918506792167
23935,592.2304466288986,89.20746212004214,22.069918506792167
23936,585.8387938079151,91.28068063522838,21.90231765106079
23937,585.8387938079151,91.28068063522838,21.90231765106079
23938,585.8387938079151,91.28068063522838,21.90231765106079
23939,585.8387938079151,91.28068063522838,21.90231765106079
23940,555.0051158278147,104.95207380368994,22.137034216642686
23941,555.0051158278147,104.95207380368994,22.137034216642686
23942,555.0051158278147,104.95207380368994,22.137034216642686
23943,532.2517488918189,115.53950267967173,22.255920298131166
23944,532.2517488918189,115.53950267967173,22.255920298131166
23945,532.2517488918189,115.53950267967173,22.255920298131166
23946,532.2517488918189,115.53950267967173,22.255920298131166
23947,529.4762145735724,116.66277085444189,22.314640666736896
23948,529.4762145735724,116.66277085444189,22.314640666736896
23949,529.4762145735724,116.66277085444189,22.314640666736896
23950,529.4762145735724,116.66277085444189,22.314640666736896
23951,527.407265169848,116.77078033354583,22.327613045503984
23952,527.407265169848,116.77078033354583,22.327613045503984
23953,527.407265169848,116.77078033354583,22.327613045503984
23954,528.094647870541,116.75471983835914,22.2463504974485
23955,528.094647870541,116.75471983835914,22.2463504974485
23956,528.094647870541,116.75471983835914,22.2463504974485
23957,528.094647870541,116.75471983835914,22.2463504974485
23958,527.2787362716927,116.67502343130442,22.17811634682987
23959,527.2787362716927,116.67502343130442,22.17811634682987
23960,527.2787362716927,116.67502343130442,22.17811634682987
23961,526.7197888234297,117.49287631062245,22.301770524539474
23962,526.7197888234297,117.49287631062245,22.301770524539474
23963,526.7197888234297,117.49287631062245,22.301770524539474
23964,526.7197888234297,117.49287631062245,22.301770524539474
23965,511.09380307677617,124.13678281167462,22.30407073091813
23966,511.09380307677617,124.13678281167462,22.30407073091813
23967,511.09380307677617,124.13678281167462,22.30407073091813
23968,486.73042691026325,135.41179088342028,22.6171223944323
23969,486.73042691026325,135.41179088342028,22.6171223944323
23970,486.73042691026325,135.41179088342028,22.6171223944323
23971,486.73042691026325,135.41179088342028,22.6171223944323
23972,481.3067844582141,138.5821861220062,22.77840729341525
23973,481.3067844582141,138.5821861220062,22.77840729341525
23974,481.3067844582141,138.5821861220062,22.77840729341525
23975,481.5775329767466,138.40440819331207,22.78950704874968
23976,481.5775329767466,138.40440819331207,22.78950704874968
23977,481.5775329767466,138.40440819331207,22.78950704874968
23978,481.5775329767466,138.40440819331207,22.78950704874968
23979,482.36229251065095,138.7327053305059,22.89572662723453
23980,482.36229251065095,138.7327053305059,22.89572662723453
23981,482.36229251065095,138.7327053305059,22.89572662723453
23982,482.36229251065095,138.7327053305059,22.89572662723453
23983,481.3993711402188,139.26811801442614,23.023139936927628
23984,481.3993711402188,139.26811801442614,23.023139936927628
23985,481.3993711402188,139.26811801442614,23.023139936927628
23986,469.8066785621298,145.4998218131602,23.2262192120905
23987,469.8066785621298,145.4998218131602,23.2262192120905
23988,469.8066785621298,145.4998218131602,23.2262192120905
23989,469.8066785621298,145.4998218131602,23.2262192120905
23990,459.25923082860885,149.5298213415288,23.28044207980477
23991,459.25923082860885,149.5298213415288,23.28044207980477
23992,459.25923082860885,149.5298213415288,23.28044207980477
23993,459.25923082860885,149.5298213415288,23.28044207980477
23994,454.1443263710699,150.8403513936835,23.2117356202422
23995,454.1443263710699,150.8403513936835,23.2117356202422
23996,454.1443263710699,150.8403513936835,23.2117356202422
23997,441.32595008201463,157.79839706407495,23.322756712862027
23998,441.32595008201463,157.79839706407495,23.322756712862027
23999,441.32595008201463,157.79839706407495,23.322756712862027
24000,441.32595008201463,157.79839706407495,23.322756712862027
24001,441.32595008201463,157.79839706407495,23.322756712862027
24002,425.7294926170036,163.53088482908018,23.386472986097385
24003,425.7294926170036,163.53088482908018,23.386472986097385
24004,425.7294926170036,163.53088482908018,23.386472986097385
24005,425.7294926170036,163.53088482908018,23.386472986097385
24006,424.47449907630494,162.61255276617283,23.223810731603056
24007,424.47449907630494,162.61255276617283,23.223810731603056
24008,424.47449907630494,162.61255276617283,23.223810731603056
24009,424.98200340605257,162.9580918753897,23.21935759494044
24010,424.98200340605257,162.9580918753897,23.21935759494044
24011,424.98200340605257,162.9580918753897,23.21935759494044
24012,424.98200340605257,162.9580918753897,23.21935759494044
24013,424.17139408947617,163.72616645752723,23.296410695393693
24014,424.17139408947617,163.72616645752723,23.296410695393693
24015,424.17139408947617,163.72616645752723,23.296410695393693
24016,424.17139408947617,163.72616645752723,23.296410695393693
24017,418.2658098422157,165.44238384444927,23.220303323843467
24018,418.2658098422157,165.44238384444927,23.220303323843467
24019,418.2658098422157,165.44238384444927,23.220303323843467
24020,403.21277736670646,173.49112681802566,23.4300279133355
24021,395.85476170163633,175.330205269333,23.367929357659243
24022,395.85476170163633,175.330205269333,23.367929357659243
24023,388.70273557463594,179.30076793236944,23.446981707412466
24024,388.70273557463594,179.30076793236944,23.446981707412466
24025,388.70273557463594,179.30076793236944,23.446981707412466
24026,388.70273557463594,179.30076793236944,23.446981707412466
24027,379.8651746297867,184.09447572259324,23.71026230983886
24028,379.8651746297867,184.09447572259324,23.71026230983886
24029,379.8651746297867,184.09447572259324,23.71026230983886
24030,379.8651746297867,184.09447572259324,23.71026230983886
24031,378.09699813299716,184.5308891314354,23.640179705162183
24032,378.09699813299716,184.5308891314354,23.640179705162183
24033,378.09699813299716,184.5308891314354,23.640179705162183
24034,378.09699813299716,184.5308891314354,23.640179705162183
24035,376.64953241948206,184.5718073059042,23.58384409723827
24036,376.64953241948206,184.5718073059042,23.58384409723827
24037,376.64953241948206,184.5718073059042,23.58384409723827
24038,376.76510700503275,185.08168612367942,23.590375821577183
24039,376.76510700503275,185.08168612367942,23.590375821577183
24040,376.76510700503275,185.08168612367942,23.590375821577183
24041,376.06373592991974,184.9996529254528,23.61353646845384
24042,376.06373592991974,184.9996529254528,23.61353646845384
24043,376.06373592991974,184.9996529254528,23.61353646845384
24044,376.06373592991974,184.9996529254528,23.61353646845384
24045,371.3621802123298,186.81991158530005,23.603849452575933
24046,371.3621802123298,186.81991158530005,23.603849452575933
24047,371.3621802123298,186.81991158530005,23.603849452575933
24048,369.252813545858,187.4239120374891,23.55996391489968
24049,369.252813545858,187.4239120374891,23.55996391489968
24050,369.252813545858,187.4239120374891,23.55996391489968
24051,366.9439649758435,187.80326232487943,23.543667986807584
24052,366.9439649758435,187.80326232487943,23.543667986807584
24053,366.9439649758435,187.80326232487943,23.543667986807584
24054,366.9439649758435,187.80326232487943,23.543667986807584
24055,365.79854541065157,187.2657289679739,23.330316793120048
24056,365.79854541065157,187.2657289679739,23.330316793120048
24057,365.79854541065157,187.2657289679739,23.330316793120048
24058,365.94973723192817,186.34516541535322,23.234523773735347
24059,365.94973723192817,186.34516541535322,23.234523773735347
24060,365.94973723192817,186.34516541535322,23.234523773735347
24061,365.94973723192817,186.34516541535322,23.234523773735347
24062,368.1823266749252,184.14983716354823,23.030638242319657
24063,368.1823266749252,184.14983716354823,23.030638242319657
24064,368.1823266749252,184.14983716354823,23.030638242319657
24065,368.1823266749252,184.14983716354823,23.030638242319657
24066,373.2520210201513,181.13293267898308,22.90832616651122
24067,373.2520210201513,181.13293267898308,22.90832616651122
24068,373.2520210201513,181.13293267898308,22.90832616651122
24069,380.02226944937246,178.67415506080195,22.841249434053157
24070,380.02226944937246,178.67415506080195,22.841249434053157
24071,380.02226944937246,178.67415506080195,22.841249434053157
24072,380.02226944937246,178.67415506080195,22.841249434053157
24073,389.7887996560503,174.84545861439014,22.86725657176139
24074,389.7887996560503,174.84545861439014,22.86725657176139
24075,389.7887996560503,174.84545861439014,22.86725657176139
24076,389.7887996560503,174.84545861439014,22.86725657176139
24077,401.1065219126615,170.4802696396667,22.91495167388251
24078,401.1065219126615,170.4802696396667,22.91495167388251
24079,401.1065219126615,170.4802696396667,22.91495167388251
24080,401.1065219126615,170.4802696396667,22.91495167388251
24081,403.54617545954954,169.12301017045678,22.940190807759507
24082,403.54617545954954,169.12301017045678,22.940190807759507
24083,403.54617545954954,169.12301017045678,22.940190807759507
24084,403.54617545954954,169.12301017045678,22.940190807759507
24085,403.54617545954954,169.12301017045678,22.940190807759507
24086,405.17107232479367,169.1852613458179,23.011027409292275
24087,405.17107232479367,169.1852613458179,23.011027409292275
24088,417.1828170861563,164.24064688470676,22.92261598899297
24089,417.1828170861563,164.24064688470676,22.92261598899297
24090,417.1828170861563,164.24064688470676,22.92261598899297
24091,417.1828170861563,164.24064688470676,22.92261598899297
24092,418.8476828083174,163.97639710877354,22.995570101223766
24093,418.8476828083174,163.97639710877354,22.995570101223766
24094,418.8476828083174,163.97639710877354,22.995570101223766
24095,418.8476828083174,163.97639710877354,22.995570101223766
24096,430.51863117204795,159.03196950522965,22.888017320355484
24097,430.51863117204795,159.03196950522965,22.888017320355484
24098,430.51863117204795,159.03196950522965,22.888017320355484
24099,442.5576515700418,152.6288248116533,22.575731209730357
24100,442.5576515700418,152.6288248116533,22.575731209730357
24101,442.5576515700418,152.6288248116533,22.575731209730357
24102,442.5576515700418,152.6288248116533,22.575731209730357
24103,443.5262641338018,152.5840991379775,22.56916039091691
24104,443.5262641338018,152.5840991379775,22.56916039091691
24105,443.5262641338018,152.5840991379775,22.56916039091691
24106,461.67201764129356,144.57133286205715,22.468312380874764
24107,461.67201764129356,144.57133286205715,22.468312380874764
24108,461.67201764129356,144.57133286205715,22.468312380874764
24109,461.67201764129356,144.57133286205715,22.468312380874764
24110,480.7451449972794,135.15916445600223,22.130810878279455
24111,480.7451449972794,135.15916445600223,22.130810878279455
24112,480.7451449972794,135.15916445600223,22.130810878279455
24113,489.57033789900987,131.69582479899142,22.116536040109214
24114,489.57033789900987,131.69582479899142,22.116536040109214
24115,489.57033789900987,131.69582479899142,22.116536040109214
24116,507.8499980858339,122.6473601038734,21.842613831469404
24117,518.0607586310588,117.7812943447017,21.589340425159662
24118,541.093830319538,109.18968997211648,21.825992253961502
24119,541.093830319538,109.18968997211648,21.825992253961502
24120,541.093830319538,109.18968997211648,21.825992253961502
24121,541.093830319538,109.18968997211648,21.825992253961502
24122,574.5454943890884,94.33906728731793,21.439641521433888
24123,574.5454943890884,94.33906728731793,21.439641521433888
24124,574.5454943890884,94.33906728731793,21.439641521433888
24125,574.5454943890884,94.33906728731793,21.439641521433888
24126,574.5454943890884,94.33906728731793,21.439641521433888
24127,625.4967433561823,74.1313805916092,21.321791789520756
24128,625.4967433561823,74.1313805916092,21.321791789520756
24129,625.4967433561823,74.1313805916092,21.321791789520756
24130,-1.0,-1.0,-1.0
24131,-1.0,-1.0,-1.0
24132,-1.0,-1.0,-1.0
24133,-1.0,-1.0,-1.0
24134,-1.0,-1.0,-1.0
24135,-1.0,-1.0,-1.0
24136,-1.0,-1.0,-1.0
24137,-1.0,-1.0,-1.0
24138,-1.0,-1.0,-1.0
24139,-1.0,-1.0,-1.0
24140,-1.0,-1.0,-1.0
24141,-1.0,-1.0,-1.0
24142,-1.0,-1.0,-1.0
24143,-1.0,-1.0,-1.0
24144,-1.0,-1.0,-1.0
24145,-1.0,-1.0,-1.0
24146,-1.0,-1.0,-1.0
24147,-1.0,-1.0,-1.0
24148,-1.0,-1.0,-1.0
24149,-1.0,-1.0,-1.0
24150,-1.0,-1.0,-1.0
24151,-1.0,-1.0,-1.0
24152,-1.0,-1.0,-1.0
24153,-1.0,-1.0,-1.0
24154,-1.0,-1.0,-1.0
24155,-1.0,-1.0,-1.0
24870,-1.0,-1.0,-1.0
24871,-1.0,-1.0,-1.0
24872,-1.0,-1.0,-1.0
24873,-1.0,-1.0,-1.0
24874,-1.0,-1.0,-1.0
24875,-1.0,-1.0,-1.0
24876,-1.0,-1.0,-1.0
24877,-1.0,-1.0,-1.0
24878,-1.0,-1.0,-1.0
24879,-1.0,-1.0,-1.0
24880,-1.0,-1.0,-1.0
24881,-1.0,-1.0,-1.0
24882,-1.0,-1.0,-1.0
24883,-1.0,-1.0,-1.0
24884,-1.0,-1.0,-1.0
24885,-1.0,-1.0,-1.0
24886,-1.0,-1.0,-1.0
24887,-1.0,-1.0,-1.0
24888,-1.0,-1.0,-1.0
24889,-1.0,-1.0,-1.0
24890,-1.0,-1.0,-1.0
24891,-1.0,-1.0,-1.0
24892,623.73214964372,64.83931521428131,16.68548083463064
24893,623.73214964372,64.83931521428131,16.68548083463064
24894,623.73214964372,64.83931521428131,16.68548083463064
24895,623.73214964372,64.83931521428131,16.68548083463064
24896,562.3710806686228,86.99998451590545,17.456071219779226
24897,562.3710806686228,86.99998451590545,17.456071219779226
24898,562.3710806686228,86.99998451590545,17.456071219779226
24899,540.1775389920145,95.36351254749019,17.8064362617801
24900,540.1775389920145,95.36351254749019,17.8064362617801
24901,540.1775389920145,95.36351254749019,17.8064362617801
24902,540.1775389920145,95.36351254749019,17.8064362617801
24903,539.725059043549,94.50921306166887,17.563668089990077
24904,539.725059043549,94.50921306166887,17.563668089990077
24905,539.725059043549,94.50921306166887,17.563668089990077
24906,542.6430793748254,93.9959867988396,17.623946998195443
24907,542.6430793748254,93.9959867988396,17.623946998195443
24908,542.6430793748254,93.9959867988396,17.623946998195443
24909,542.6430793748254,93.9959867988396,17.623946998195443
24910,540.0809193995499,95.1425134072162,17.68947324514146
24911,540.0809193995499,95.1425134072162,17.68947324514146
24912,540.0809193995499,95.1425134072162,17.68947324514146
24913,540.0809193995499,95.1425134072162,17.68947324514146
24914,539.4883628105872,96.2565848720345,17.929326168499745
24915,539.4883628105872,96.2565848720345,17.929326168499745
24916,539.4883628105872,96.2565848720345,17.929326168499745
24917,537.3196268943015,96.17853799184459,18.021352704992168
24918,537.3196268943015,96.17853799184459,18.021352704992168
24919,537.3196268943015,96.17853799184459,18.021352704992168
24920,537.3196268943015,96.17853799184459,18.021352704992168
24921,508.10753695895255,108.61189307513611,18.46703658975274
24922,508.10753695895255,108.61189307513611,18.46703658975274
24923,508.10753695895255,108.61189307513611,18.46703658975274
24924,486.3779112469558,114.86110714421359,18.212701303325588
24925,486.3779112469558,114.86110714421359,18.212701303325588
24926,486.3779112469558,114.86110714421359,18.212701303325588
24927,486.3779112469558,114.86110714421359,18.212701303325588
24928,477.92160240018984,117.11474407827114,18.088908577304277
24929,477.92160240018984,117.11474407827114,18.088908577304277
24930,477.92160240018984,117.11474407827114,18.088908577304277
24931,476.3151575992814,117.2861589758929,18.017181714031885
24932,476.3151575992814,117.2861589758929,18.017181714031885
24933,476.3151575992814,117.2861589758929,18.017181714031885
24934,476.3151575992814,117.2861589758929,18.017181714031885
24935,474.49377538437994,118.20119789225566,18.063787444986183
24936,474.49377538437994,118.20119789225566,18.063787444986183
24937,474.49377538437994,118.20119789225566,18.063787444986183
24938,458.84464141064626,124.30347265813398,18.232910940180098
24939,458.84464141064626,124.30347265813398,18.232910940180098
24940,458.84464141064626,124.30347265813398,18.232910940180098
24941,442.4053506609827,130.07881326548863,18.40197332120668
24942,442.4053506609827,130.07881326548863,18.40197332120668
24943,442.4053506609827,130.07881326548863,18.40197332120668
24944,442.4053506609827,130.07881326548863,18.40197332120668
24945,424.9970681981808,135.27394574725383,18.35558979704572
24946,424.9970681981808,135.27394574725383,18.35558979704572
24947,424.9970681981808,135.27394574725383,18.35558979704572
